2021-05-12 12:11:45,337 [  42128]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index filetypes. The index will be rebuilt. 
2021-05-12 12:11:45,454 [  42245]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index java.auto.module.name. The index will be rebuilt. 
2021-05-12 12:11:45,498 [  42289]   INFO - il.indexing.FileBasedIndexImpl - Index GroovyDslFileIndex will be built. 
2021-05-12 12:11:45,782 [  42573]   INFO - j.ide.ui.OptionsTopHitProvider - 2681 ms spent to cache options in application 
2021-05-12 12:11:45,783 [  42574]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 2680 ms 
2021-05-12 12:11:46,045 [  42836]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index TodoIndex. The index will be rebuilt. 
2021-05-12 12:11:46,235 [  43026]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index IdIndex. The index will be rebuilt. 
2021-05-12 12:11:46,328 [  43119]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index Stubs. The index will be rebuilt. 
2021-05-12 12:11:47,101 [  43892]   INFO - ij.psi.stubs.StubUpdatingIndex - Following new file types will be indexed:HTML,KJSM,CLASS,XML,kotlin_builtins,DGM File Type,Kotlin,KNM,JAVA,Groovy,Properties 
2021-05-12 12:11:47,514 [  44305]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index Trigram.Index. The index will be rebuilt. 
2021-05-12 12:11:47,574 [  44365]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index fileIncludes. The index will be rebuilt. 
2021-05-12 12:11:47,656 [  44447]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index DomFileIndex. The index will be rebuilt. 
2021-05-12 12:11:48,551 [  45342]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index XmlNamespaces. The index will be rebuilt. 
2021-05-12 12:11:48,910 [  45701]   INFO - plication.impl.ApplicationImpl - 83 application components initialized in 35929ms 
2021-05-12 12:11:48,949 [  45740]   INFO - .intellij.idea.IdeaApplication - App initialization took 55124 ms 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1238 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 266 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 240 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 66 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 34 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 33 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 33 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 29 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 24 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 22 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 21 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 19 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 17 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 15 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 14 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 14 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 14 classes 
2021-05-12 12:11:48,951 [  45742]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 11 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 8 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 5 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 4 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 3 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - CleverTap.CleverTap loaded 1 classes 
2021-05-12 12:11:48,952 [  45743]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 1 classes 
2021-05-12 12:11:49,431 [  46222]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index bytecodeAnalysis. The index will be rebuilt. 
2021-05-12 12:11:49,507 [  46298]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index java.null.method.argument. The index will be rebuilt. 
2021-05-12 12:11:49,572 [  46363]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index java.simple.property. The index will be rebuilt. 
2021-05-12 12:11:49,625 [  46416]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index java.fun.expression. The index will be rebuilt. 
2021-05-12 12:11:49,679 [  46470]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index java.binary.plus.expression. The index will be rebuilt. 
2021-05-12 12:11:49,716 [  46507]   INFO - il.indexing.FileBasedIndexImpl - Index jvm.hierarchy will be built. 
2021-05-12 12:11:50,021 [  46812]   INFO - il.indexing.FileBasedIndexImpl - Index XsltSymbolIndex will be built. 
2021-05-12 12:11:50,288 [  47079]   INFO - il.indexing.FileBasedIndexImpl - Index ant-imports will be built. 
2021-05-12 12:11:50,315 [  47106]   INFO - il.indexing.FileBasedIndexImpl - Index FormClassIndex will be built. 
2021-05-12 12:11:50,701 [  47492]   INFO - il.indexing.FileBasedIndexImpl - Version has changed for index groovy.trait.methods. The index will be rebuilt. 
2021-05-12 12:11:50,731 [  47522]   INFO - il.indexing.FileBasedIndexImpl - Index IdeaPluginRegistrationIndex will be built. 
2021-05-12 12:11:51,350 [  48141]   INFO - m.intellij.ui.mac.touchbar.NST - OS doesn't support touchbar, skip nst loading 
2021-05-12 12:11:51,533 [  48324]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 5748 ms 
2021-05-12 12:11:51,687 [  48478]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2021-05-12 12:11:51,822 [  48613]   INFO - il.indexing.FileBasedIndexImpl - Index JavaFxControllerClassIndex will be built. 
2021-05-12 12:11:51,839 [  48630]   INFO - il.indexing.FileBasedIndexImpl - Index javafx.id.name will be built. 
2021-05-12 12:11:51,869 [  48660]   INFO - il.indexing.FileBasedIndexImpl - Index javafx.custom.component will be built. 
2021-05-12 12:11:52,305 [  49096]   INFO - il.indexing.FileBasedIndexImpl - Dropping indices:com.android.tools.idea.model.AndroidManifestIndex$Companion$NAME$1.NAME,android.ndk.jni.nativemethodindex,MlModelFileIndex,FileNameWithoutExtensionIndex,BindingXmlIndex,java.source.module.name,NavXmlIndex 
2021-05-12 12:11:52,340 [  49131]   INFO - pl$FileIndexDataInitialization - Initialization done:7434 
2021-05-12 12:11:52,342 [  49133]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index dom.namespaceKey will be built. 
2021-05-12 12:11:52,350 [  49141]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index dom.elementClass will be built. 
2021-05-12 12:11:52,358 [  49149]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.module.name will be built. 
2021-05-12 12:11:52,381 [  49172]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.method.parameter.types will be built. 
2021-05-12 12:11:52,398 [  49189]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.extlist will be built. 
2021-05-12 12:11:52,430 [  49221]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.shortname will be built. 
2021-05-12 12:11:52,449 [  49240]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index jvm.static.member.type will be built. 
2021-05-12 12:11:52,452 [  49243]   INFO - j.ide.ui.OptionsTopHitProvider - 1058 ms spent on EDT to cache options in application 
2021-05-12 12:11:52,465 [  49256]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index jvm.static.member.name will be built. 
2021-05-12 12:11:52,484 [  49275]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.method.name will be built. 
2021-05-12 12:11:52,503 [  49294]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.class.fqn will be built. 
2021-05-12 12:11:52,520 [  49311]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.field.name will be built. 
2021-05-12 12:11:52,538 [  49329]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.anonymous.baseref will be built. 
2021-05-12 12:11:52,556 [  49347]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index java.annotations will be built. 
2021-05-12 12:11:52,579 [  49370]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index properties.index will be built. 
2021-05-12 12:11:52,591 [  49382]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.class.fqn will be built. 
2021-05-12 12:11:52,600 [  49391]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.script.fqn will be built. 
2021-05-12 12:11:52,609 [  49400]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.field.name will be built. 
2021-05-12 12:11:52,632 [  49423]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.method.name will be built. 
2021-05-12 12:11:52,665 [  49456]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.annot.method.name will be built. 
2021-05-12 12:11:52,672 [  49463]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.annot.members will be built. 
2021-05-12 12:11:52,678 [  49469]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.script.class will be built. 
2021-05-12 12:11:52,684 [  49475]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.class.super will be built. 
2021-05-12 12:11:52,691 [  49482]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index gr.anonymous.class will be built. 
2021-05-12 12:11:52,698 [  49489]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinExactPackagesIndex will be built. 
2021-05-12 12:11:52,704 [  49495]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelClassByPackageIndex will be built. 
2021-05-12 12:11:52,711 [  49502]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelFunctionByPackageIndex will be built. 
2021-05-12 12:11:52,717 [  49508]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelPropertyByPackageIndex will be built. 
2021-05-12 12:11:52,724 [  49515]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelTypeAliasByPackageIndex will be built. 
